,x t1,v t1
158,1320206903451.7258,-0.01578378897259178
159,1327615807903.9521,-0.015741693486389187
160,1335024712356.1782,-0.015699546502220576
161,1342433616808.4043,-0.015657348569981955
162,1349842521260.6304,-0.015615100230686836
163,1357251425712.8564,-0.01557280201668073
164,1364660330165.0825,-0.015530454451820615
165,1372069234617.3088,-0.01548805805164988
166,1379478139069.535,-0.015445613323581263
167,1386887043521.761,-0.015403120767065757
168,1394295947973.987,-0.015360580873756104
169,1401704852426.2131,-0.01531799412766896
170,1409113756878.4392,-0.015275361005354336
171,1416522661330.6655,-0.015232681976037724
172,1423931565782.8916,-0.01518995750176789
173,1431340470235.1177,-0.015147188037574163
174,1438749374687.3438,-0.015104374031603317
175,1446158279139.5698,-0.015061515925260338
176,1453567183591.796,-0.015018614153337616
177,1460976088044.0222,-0.014975669144151074
178,1468384992496.2483,-0.014932681319677264
179,1475793896948.4744,-0.014889651095667047
180,1483202801400.7004,-0.014846578881770985
181,1490611705852.9265,-0.014803465081655016
182,1498020610305.1526,-0.014760310093127515
183,1505429514757.3787,-0.014717114308253329
184,1512838419209.605,-0.014673878113448998
185,1520247323661.8308,-0.014630601889602876
186,1527656228114.0571,-0.014587286012179016
187,1535065132566.2832,-0.014543930851320584
188,1542474037018.509,-0.01450053677194967
189,1549882941470.7354,-0.0144571041338635
190,1557291845922.9617,-0.014413633291839702
191,1564700750375.1877,-0.014370124595715307
192,1572109654827.4138,-0.014326578390487992
193,1579518559279.64,-0.014282995016405337
194,1586927463731.866,-0.014239374809048076
195,1594336368184.092,-0.014195718099421033
196,1601745272636.3186,-0.014152025214031786
197,1609154177088.5444,-0.01410829647497119
198,1616563081540.7705,-0.014064532200000457
199,1623971985992.9968,-0.014020732702623962
200,1631380890445.2227,-0.013976898292157543
201,1638789794897.4487,-0.013933029273820686
202,1646198699349.675,-0.013889125948796231
203,1653607603801.9011,-0.013845188614306307
204,1661016508254.1272,-0.013801217563674755
205,1668425412706.3533,-0.013757213086407068
206,1675834317158.5793,-0.013713175468254298
207,1683243221610.8054,-0.013669104991263519
208,1690652126063.0315,-0.013625001933860268
209,1698061030515.2578,-0.01358086657090487
210,1705469934967.4841,-0.013536699173748667
211,1712878839419.71,-0.013492500010297875
212,1720287743871.936,-0.01344826934507756
213,1727696648324.1624,-0.013404007439267762
214,1735105552776.3882,-0.013359714550783258
215,1742514457228.6145,-0.013315390934329534
216,1749923361680.8406,-0.013271036841431117
217,1757332266133.0667,-0.013226652520502442
218,1764741170585.2927,-0.01318223821690162
219,1772150075037.5188,-0.013137794172975944
220,1779558979489.7449,-0.01309332062810053
221,1786967883941.9714,-0.01304881781874405
222,1794376788394.1973,-0.013004285978517856
223,1801785692846.4233,-0.012959725338195711
224,1809194597298.6497,-0.01291513612578906
225,1816603501750.8755,-0.012870518566575295
226,1824012406203.1016,-0.01282587288314945
227,1831421310655.328,-0.0127811992954667
228,1838830215107.554,-0.012736498020863157
229,1846239119559.78,-0.012691769274129211
230,1853648024012.006,-0.01264701326754136
231,1861056928464.2322,-0.012602230210881957
232,1868465832916.4583,-0.012557420311494174
233,1875874737368.6846,-0.012512583774323639
234,1883283641820.9106,-0.012467720801940916
235,1890692546273.137,-0.012422831594597093
236,1898101450725.3625,-0.012377916350242258
237,1905510355177.5886,-0.012332975264566058
238,1912919259629.8147,-0.012288008531041577
239,1920328164082.041,-0.012243016340942537
240,1927737068534.267,-0.01219799888338412
241,1935145972986.4934,-0.012152956345365017
242,1942554877438.7192,-0.012107888911786786
243,1949963781890.9453,-0.012062796765484374
244,1957372686343.1716,-0.012017680087268513
245,1964781590795.3977,-0.011972539055946061
246,1972190495247.6238,-0.011927373848350749
247,1979599399699.8499,-0.011882184639375277
248,1987008304152.076,-0.011836971601997977
249,1994417208604.302,-0.011791734907316177
250,2001826113056.528,-0.011746474724558878
251,2009235017508.7544,-0.011701191221128816
252,2016643921960.9807,-0.011655884562630729
253,2024052826413.2065,-0.01161055491288072
254,2031461730865.4326,-0.011565202433938796
255,2038870635317.659,-0.01151982728615058
256,2046279539769.8848,-0.011474429628149032
257,2053688444222.1108,-0.01142900961688161
258,2061097348674.3372,-0.011383567407652423
259,2068506253126.5632,-0.011338103154128374
260,2075915157578.7893,-0.011292617008364467
261,2083324062031.0154,-0.011247109120830292
262,2090732966483.2415,-0.01120157964043341
263,2098141870935.4675,-0.011156028714531042
264,2105550775387.6938,-0.01111045648896739
265,2112959679839.92,-0.011064863108084437
266,2120368584292.1462,-0.011019248714737202
267,2127777488744.372,-0.01097361345032565
268,2135186393196.5981,-0.010927957454811388
269,2142595297648.8245,-0.010882280866736897
270,2150004202101.0505,-0.010836583823241078
271,2157413106553.2766,-0.010790866460078454
272,2164822011005.5027,-0.010745128911643406
273,2172230915457.7288,-0.010699371310984737
274,2179639819909.9548,-0.010653593789824032
275,2187048724362.181,-0.010607796478572792
276,2194457628814.4072,-0.010561979506354634
277,2201866533266.634,-0.010516143001013977
278,2209275437718.8594,-0.010470287089138403
279,2216684342171.0854,-0.010424411896069834
280,2224093246623.3115,-0.010378517545929666
281,2231502151075.5376,-0.010332604161637816
282,2238911055527.7637,-0.010286671864906435
283,2246319959979.99,-0.010240720776270255
284,2253728864432.216,-0.010194751015112288
285,2261137768884.442,-0.010148762699665356
286,2268546673336.6685,-0.010102755947019752
287,2275955577788.8945,-0.010056730873160898
288,2283364482241.121,-0.010010687592959137
289,2290773386693.3467,-0.009964626220194561
290,2298182291145.5728,-0.009918546867582145
291,2305591195597.799,-0.00987244964676147
292,2313000100050.025,-0.009826334668331198
293,2320409004502.251,-0.009780202041852069
294,2327817908954.4775,-0.009734051875860447
295,2335226813406.703,-0.009687884277877933
296,2342635717858.929,-0.009641699354437205
297,2350044622311.1553,-0.009595497211086601
298,2357453526763.382,-0.009549277952384853
299,2364862431215.608,-0.00950304168194777
300,2372271335667.834,-0.009456788502433772
301,2379680240120.06,-0.009410518515560663
302,2387089144572.286,-0.00936423182213662
303,2394498049024.512,-0.009317928522030137
304,2401906953476.7383,-0.009271608714217706
305,2409315857928.9644,-0.009225272496787368
306,2416724762381.1904,-0.009178919966940684
307,2424133666833.4165,-0.009132551221010303
308,2431542571285.6426,-0.009086166354453376
309,2438951475737.8687,-0.009039765461899236
310,2446360380190.0947,-0.008993348637124598
311,2453769284642.3213,-0.008946915973065489
312,2461178189094.5474,-0.008900467561857028
313,2468587093546.7734,-0.008854003494815625
314,2475995997998.9995,-0.008807523862449807
315,2483404902451.2256,-0.008761028754478584
316,2490813806903.4517,-0.0087145182598427
317,2498222711355.6777,-0.008667992466707124
318,2505631615807.904,-0.008621451462464853
319,2513040520260.13,-0.008574895333766236
320,2520449424712.356,-0.00852832416650819
321,2527858329164.582,-0.008481738045841132
322,2535267233616.808,-0.008435137056194184
323,2542676138069.0347,-0.008388521281277959
324,2550085042521.2607,-0.008341890804087343
325,2557493946973.487,-0.008295245706901114
326,2564902851425.713,-0.008248586071312167
327,2572311755877.939,-0.00820191197822297
328,2579720660330.165,-0.008155223507849828
329,2587129564782.391,-0.008108520739741453
330,2594538469234.617,-0.008061803752769405
331,2601947373686.8433,-0.008015072625164026
332,2609356278139.0693,-0.007968327434484637
333,2616765182591.2954,-0.00792156825765556
334,2624174087043.5215,-0.007874795170972719
335,2631582991495.7476,-0.007828008250081373
336,2638991895947.974,-0.007781207570025567
337,2646400800400.2,-0.0077343932052164124
338,2653809704852.4263,-0.007687565229461003
339,2661218609304.6523,-0.007640723715972422
340,2668627513756.8784,-0.007593868737353859
341,2676036418209.1045,-0.007547000365623061
342,2683445322661.3306,-0.007500118672221005
343,2690854227113.5566,-0.007453223728005654
344,2698263131565.7827,-0.007406315603265507
345,2705672036018.009,-0.007359394367724984
346,2713080940470.235,-0.007312460090548183
347,2720489844922.461,-0.00726551284034942
348,2727898749374.6875,-0.0072185526851920485
349,2735307653826.9136,-0.007171579692609245
350,2742716558279.1396,-0.007124593929586118
351,2750125462731.3657,-0.007077595462583897
352,2757534367183.592,-0.007030584357539022
353,2764943271635.818,-0.006983560679868942
354,2772352176088.0435,-0.006936524494486632
355,2779761080540.27,-0.006889475865785991
356,2787169984992.496,-0.006842414857666658
357,2794578889444.722,-0.006795341533526417
358,2801987793896.948,-0.006748255956274124
359,2809396698349.1743,-0.0067011581883325184
360,2816805602801.4,-0.0066540482916356836
361,2824214507253.627,-0.006606926327652831
362,2831623411705.853,-0.006559792357379062
363,2839032316158.079,-0.006512646441334494
364,2846441220610.305,-0.006465488639579627
365,2853850125062.531,-0.006418319011718309
366,2861259029514.7573,-0.0063711376169097896
367,2868667933966.9834,-0.0063239445138556505
368,2876076838419.2095,-0.006276739760819088
369,2883485742871.4355,-0.006229523415622617
370,2890894647323.6616,-0.006182295535649463
371,2898303551775.887,-0.006135056177857753
372,2905712456228.114,-0.006087805398772732
373,2913121360680.3403,-0.006040543254517854
374,2920530265132.5664,-0.005993269800781329
375,2927939169584.7925,-0.005945985092828461
376,2935348074037.018,-0.005898689185542486
377,2942756978489.2446,-0.00585138213338908
378,2950165882941.4707,-0.005804063990417819
379,2957574787393.697,-0.005756734810305229
380,2964983691845.923,-0.005709394646324768
381,2972392596298.149,-0.00566204355134833
382,2979801500750.3745,-0.0056146815778823946
383,2987210405202.601,-0.005567308778043328
384,2994619309654.827,-0.005519925203563033
385,3002028214107.053,-0.005472530905812033
386,3009437118559.28,-0.005425125935776494
387,3016846023011.5054,-0.005377710344079439
388,3024254927463.732,-0.005330284180986872
389,3031663831915.958,-0.00528284749640014
390,3039072736368.184,-0.0052354003398619835
391,3046481640820.41,-0.005187942760554672
392,3053890545272.636,-0.005140474807327964
393,3061299449724.862,-0.005092996528677743
394,3068708354177.0884,-0.005045507972748196
395,3076117258629.3145,-0.004998009187356097
396,3083526163081.5405,-0.004950500219967239
397,3090935067533.7666,-0.004902981117722784
398,3098343971985.9937,-0.00485545192744196
399,3105752876438.219,-0.004807912695594191
400,3113161780890.4453,-0.004760363468339943
401,3120570685342.6714,-0.004712804291525492
402,3127979589794.8975,-0.004665235210656808
403,3135388494247.1235,-0.004617656270934842
404,3142797398699.35,-0.004570067517258396
405,3150206303151.5757,-0.0045224689942000885
406,3157615207603.802,-0.004474860746033753
407,3165024112056.028,-0.004427242816733262
408,3172433016508.254,-0.004379615249962849
409,3179841920960.48,-0.004331978089094558
410,3187250825412.7065,-0.004284331377202841
411,3194659729864.9326,-0.004236675157063243
412,3202068634317.1587,-0.0041890094711723065
413,3209477538769.385,-0.004141334361733754
414,3216886443221.611,-0.0040936498706614505
415,3224295347673.8374,-0.00404595603959532
416,3231704252126.063,-0.003998252909887447
417,3239113156578.289,-0.0039505405226223644
418,3246522061030.515,-0.003902818918594484
419,3253930965482.741,-0.0038550881383349715
420,3261339869934.9673,-0.003807348222113118
421,3268748774387.194,-0.0037595992099222104
422,3276157678839.4194,-0.0037118411414894283
423,3283566583291.646,-0.0036640740562614883
424,3290975487743.872,-0.003616297993465502
425,3298384392196.098,-0.0035685129920464687
426,3305793296648.3247,-0.003520719090688171
427,3313202201100.5503,-0.0034729163278257036
428,3320611105552.7764,-0.003425104741644581
429,3328020010005.0024,-0.0033772843700867576
430,3335428914457.2285,-0.0033294552508408085
431,3342837818909.4546,-0.003281617421338704
432,3350246723361.681,-0.003233770918791283
433,3357655627813.9067,-0.003185915780167331
434,3365064532266.133,-0.0031380520421720667
435,3372473436718.359,-0.0030901797413012896
436,3379882341170.5854,-0.0030422989137995522
437,3387291245622.812,-0.0029944095956846856
438,3394700150075.0376,-0.0029465118227518655
439,3402109054527.2637,-0.0028986056305544787
440,3409517958979.4897,-0.00285069105442428
441,3416926863431.716,-0.0028027681294756704
442,3424335767883.942,-0.002754836890581598
443,3431744672336.1685,-0.0027068973724129024
444,3439153576788.394,-0.002658949609423908
445,3446562481240.62,-0.002610993635830495
446,3453971385692.846,-0.0025630294856403037
447,3461380290145.0723,-0.0025150571926667205
448,3468789194597.2993,-0.0024670767904975896
449,3476198099049.525,-0.002419088312504182
450,3483607003501.751,-0.0023710917918575505
451,3491015907953.977,-0.0023230872615162025
452,3498424812406.203,-0.0022750747542426737
453,3505833716858.429,-0.00222705430259355
454,3513242621310.656,-0.0021790259389240264
455,3520651525762.8813,-0.0021309896953851347
456,3528060430215.1074,-0.00208294560393079
457,3535469334667.3335,-0.002034893696327436
458,3542878239119.5596,-0.001986834004134158
459,3550287143571.7856,-0.0019387665587345393
460,3557696048024.012,-0.0018906913913043985
461,3565104952476.2383,-0.0018426085328187708
462,3572513856928.4644,-0.0017945180140994006
463,3579922761380.6904,-0.001746419865754658
464,3587331665832.9165,-0.0016983141182118494
465,3594740570285.143,-0.0016502008017248646
466,3602149474737.3687,-0.001602079946346268
467,3609558379189.5947,-0.0015539515819626357
468,3616967283641.821,-0.0015058157382846077
469,3624376188094.047,-0.0014576724448288926
470,3631785092546.273,-0.0014095217309438406
471,3639193996998.4995,-0.0013613636258044022
472,3646602901450.725,-0.0013131981584122501
473,3654011805902.9517,-0.0012650253575932115
474,3661420710355.1777,-0.0012168452520025935
475,3668829614807.404,-0.0011686578701330906
476,3676238519259.6304,-0.001120463240291445
477,3683647423711.856,-0.0010722613906246521
478,3691056328164.082,-0.001024052349138705
479,3698465232616.308,-0.0009758361436409575
480,3705874137068.534,-0.0009276128017795815
481,3713283041520.7603,-0.0008793823510679089
482,3720691945972.987,-0.0008311448188476657
483,3728100850425.2124,-0.0007829002322783628
484,3735509754877.4385,-0.000734648618372094
485,3742918659329.665,-0.0006863900040076538
486,3750327563781.891,-0.0006381244158797511
487,3757736468234.1177,-0.0005898518805477204
488,3765145372686.3433,-0.000541572424414518
489,3772554277138.5693,-0.0004932860737078409
490,3779963181590.7954,-0.0004449928545268017
491,3787372086043.0215,-0.00039669279282894196
492,3794780990495.2476,-0.00034838591440602626
493,3802189894947.474,-0.0003000722449090776
494,3809598799399.6997,-0.00025175180983792386
495,3817007703851.926,-0.00020342463455268536
496,3824416608304.152,-0.00015509074427167563
497,3831825512756.378,-0.00010675016404947807
498,3839234417208.605,-5.840291883624574e-05
499,3846643321660.8306,-1.004903341688887e-05
500,3854052226113.0566,3.831146757466916e-05
501,3861461130565.2827,8.667855960681203e-05
502,3868870035017.509,0.0001350522183200427
503,3876278939469.735,0.00018343241948707775
504,3883687843921.9614,0.00023181913898055392
505,3891096748374.187,0.0002802123528492101
506,3898505652826.413,0.00032861203727193103
507,3905914557278.639,0.00037701816854237777
508,3913323461730.865,0.0004254307230796492
509,3920732366183.0913,0.00047384967745055587
510,3928141270635.318,0.0005222750083605197
511,3935550175087.544,0.0005707066926118609
512,3942959079539.77,0.0006191447071552773
513,3950367983991.996,0.0006675890290893799
514,3957776888444.222,0.0007160396355982528
515,3965185792896.4487,0.0007644965039912549
516,3972594697348.6743,0.0008129596117407746
517,3980003601800.9004,0.0008614289364105542
518,3987412506253.1265,0.0009099044556959493
519,3994821410705.3525,0.0009583861474172471
520,4002230315157.5786,0.0010068739895126647
521,4009639219609.805,0.0010553679600284055
522,4017048124062.031,0.0011038680371384946
523,4024457028514.2573,0.0011523741991530875
524,4031865932966.4834,0.0012008864244690692
525,4039274837418.7095,0.0012494046916112292
526,4046683741870.936,0.001297928979222155
527,4054092646323.1616,0.0013464592660520289
528,4061501550775.3877,0.0013949955309850576
529,4068910455227.614,0.0014435377529924617
530,4076319359679.84,0.0014920859111679854
531,4083728264132.066,0.0015406399847207562
532,4091137168584.2925,0.0015891999529585726
533,4098546073036.518,0.0016377657953115035
534,4105954977488.744,0.0016863374913152554
535,4113363881940.9707,0.0017349150206098958
536,4120772786393.197,0.0017834983629447798
537,4128181690845.4233,0.0018320874981774017
538,4135590595297.649,0.0018806824062657518
539,4142999499749.875,0.0019292830672796787
540,4150408404202.101,0.001977889461386908
541,4157817308654.327,0.0020265015688580475
542,4165226213106.553,0.0020751193700939384
543,4172635117558.78,0.002123742845547845
544,4180044022011.0054,0.0021723719758003322
545,4187452926463.2314,0.0022210067415552835
546,4194861830915.4575,0.0022696471235738903
547,4202270735367.6836,0.0023182931027538115
548,4209679639819.9106,0.0023669446600664626
549,4217088544272.136,0.0024156017765844494
550,4224497448724.3623,0.00246426443348682
551,4231906353176.5884,0.0025129326120477344
552,4239315257628.8145,0.002561606293644835
553,4246724162081.0405,0.0026102854597116684
554,4254133066533.267,0.0026589700918314384
555,4261541970985.4927,0.0027076601716600167
556,4268950875437.7188,0.002756355680917307
557,4276359779889.945,0.002805056601455358
558,4283768684342.171,0.0028537629152137443
559,4291177588794.397,0.0029024746041944986
560,4298586493246.6235,0.002951191650506991
561,4305995397698.8496,0.0029999140363834963
562,4313404302151.0757,0.0030486417440933784
563,4320813206603.302,0.0030973747560185637
564,4328222111055.528,0.003146113054638723
565,4335631015507.7544,0.003194856622491995
566,4343039919959.98,0.0032436054422344436
567,4350448824412.206,0.0032923594966113787
568,4357857728864.432,0.0033411187684176183
569,4365266633316.658,0.003389883240557341
570,4372675537768.8843,0.003438652896035701
571,4380084442221.111,0.0034874277179156067
572,4387493346673.3364,0.0035362076893397515
573,4394902251125.563,0.003584992793563696
574,4402311155577.789,0.003633783013901895
575,4409720060030.015,0.0036825783337674847
576,4417128964482.242,0.0037313787366355794
577,4424537868934.467,0.003780184206069088
578,4431946773386.693,0.0038289947257277024
579,4439355677838.92,0.003877810279337559
580,4446764582291.1455,0.003926630850699921
581,4454173486743.372,0.00397545642368902
582,4461582391195.598,0.004024286982289335
583,4468991295647.824,0.004073122510529461
584,4476400200100.05,0.004121962992537129
585,4483809104552.276,0.004170808412508605
586,4491218009004.502,0.004219658754706486
587,4498626913456.729,0.004268514003486497
588,4506035817908.955,0.004317374143266498
589,4513444722361.181,0.004366239158557002
590,4520853626813.406,0.004415109033933769
591,4528262531265.633,0.004463983754028081
592,4535671435717.859,0.0045128633035611265
593,4543080340170.085,0.004561747667345677
594,4550489244622.312,0.0046106368302325194
595,4557898149074.537,0.004659530777166892
596,4565307053526.764,0.004708429493156981
597,4572715957978.989,0.0047573329632788555
598,4580124862431.216,0.004806241172707941
599,4587533766883.441,0.004855154106642095
600,4594942671335.668,0.004904071750370012
601,4602351575787.894,0.004952994089273032
602,4609760480240.12,0.005001921108777792
603,4617169384692.346,0.005050852794376243
604,4624578289144.572,0.005099789131636577
605,4631987193596.799,0.005148730106204695
606,4639396098049.024,0.00519767570377918
607,4646805002501.251,0.005246625910114294
608,4654213906953.477,0.005295580711061596
609,4661622811405.703,0.005344540092516
610,4669031715857.929,0.005393504040443805
611,4676440620310.155,0.005442472540895842
612,4683849524762.381,0.0054914455799451485
613,4691258429214.607,0.005540423143759597
614,4698667333666.833,0.005589405218566795
615,4706076238119.06,0.005638391790655312
616,4713485142571.285,0.005687382846385855
617,4720894047023.512,0.005736378372159342
618,4728302951475.738,0.005785378354455355
619,4735711855927.964,0.005834382779833749
620,4743120760380.19,0.00588339163487293
621,4750529664832.416,0.005932404906233989
622,4757938569284.643,0.005981422580654573
623,4765347473736.868,0.006030444644912324
624,4772756378189.095,0.006079471085852113
625,4780165282641.32,0.006128501890373252
626,4787574187093.547,0.006177537045444954
627,4794983091545.772,0.006226576538085525
628,4802391995997.999,0.006275620355379763
629,4809800900450.226,0.006324668484456009
630,4817209804902.451,0.006373720912529898
631,4824618709354.678,0.0064227776268389394
632,4832027613806.903,0.0064718386146941954
633,4839436518259.13,0.0065209038634819715
634,4846845422711.355,0.006569973360613865
635,4854254327163.582,0.006619047093587429
636,4861663231615.808,0.006668125049917619
637,4869072136068.034,0.006717207217209916
638,4876481040520.26,0.006766293583116523
639,4883889944972.486,0.006815384135333263
640,4891298849424.712,0.006864478861623637
641,4898707753876.938,0.006913577749795178
642,4906116658329.165,0.006962680787725717
643,4913525562781.391,0.007011787963324804
644,4920934467233.617,0.007060899264555925
645,4928343371685.843,0.007110014679467053
646,4935752276138.069,0.007159134196126907
647,4943161180590.295,0.007208257802667987
648,4950570085042.521,0.007257385487277442
649,4957978989494.747,0.007306517238176904
650,4965387893946.974,0.007355653043659847
651,4972796798399.199,0.007404792892078058
652,4980205702851.426,0.007453936771810717
653,4987614607303.651,0.00750308467128671
654,4995023511755.878,0.007552236579003252
655,5002432416208.1045,0.00760139248350334
656,5009841320660.33,0.007650552373381317
657,5017250225112.557,0.007699716237251394
658,5024659129564.782,0.007748884063824769
659,5032068034017.009,0.0077980558418371156
660,5039476938469.234,0.007847231560060314
661,5046885842921.461,0.007896411207336477
662,5054294747373.687,0.00794559477254413
663,5061703651825.913,0.007994782244619057
664,5069112556278.139,0.008043973612531247
665,5076521460730.365,0.008093168865296953
666,5083930365182.591,0.008142367991995358
667,5091339269634.817,0.008191570981749937
668,5098748174087.044,0.008240777823711541
669,5106157078539.27,0.008289988507088501
670,5113565982991.496,0.00833920302115913
671,5120974887443.722,0.008388421355203304
672,5128383791895.948,0.008437643498552628
673,5135792696348.174,0.008486869440634755
674,5143201600800.4,0.008536099170872998
675,5150610505252.626,0.008585332678732158
676,5158019409704.853,0.008634569953758615
677,5165428314157.078,0.008683810985506166
678,5172837218609.305,0.00873305576358957
679,5180246123061.531,0.008782304277674288
680,5187655027513.757,0.008831556517440817
681,5195063931965.983,0.008880812472652343
682,5202472836418.209,0.008930072133098502
683,5209881740870.436,0.008979335488584619
684,5217290645322.661,0.00902860252899516
685,5224699549774.888,0.009077873244239469
686,5232108454227.113,0.009127147624264118
